'叛	[pàn]	I	'
'叛	[pàn]	 дать оценку; оценить (напр., экзаменационную работу)	'
'叛	[pàn]	 тк. в соч. определить; решить	'
'叛	[pàn]	 осудить; вынести приговор; приговорить	'
'叛	[pàn]	 тк. в соч. отличаться; различаться	'
'叛乱	[pànluàn]	мятеж; бунт; путч	'
'叛决	[pànjué]	вынести приговор; приговорить; вынести решение; решение	'
'叛决书	[pànjuéshū]	приговор; решение суда	'
'叛刑	[pànxíng]	приговорить; осудить	'
'叛别	[pànbié]	отличать; различать	'
'叛卖	[pànmài]	предать	'
'叛变	[pànbiàn]	см. 	'
'叛国	[pànguó]	предать Родину; изменить Родине	'
'叛处	[pànchǔ]	осудить; приговорить	'
'叛徒	[pàntú]	изменник, предатель; ренегат	'
'叛断	[pànduàn]	 решить; определить; решение	'
'叛断	[pànduàn]	 суждение	'
'叛罪	[pànzuì]	осудить; вынести обвинительный приговор	'
'叛逆	[pànnì]	 изменить; бунтовать	'
'叛逆	[pànnì]	 бунтовщик, мятежник; изменник	'
'叠	[dié]	= 	'
'叠	[dié]	 нагромождать; складывать в стопку; стопка	'
'叠	[dié]	 складывать (св	'
'叠罗汉	[diéluóhàn]	спорт (гимнастическая) пирамида	'
'叢	?empty	= 	'
'口	[kǒu]	 рот	'
'口	[kǒu]	 отверстие; дыра; щербина; пробоина	'
'口	[kǒu]	 жерло; горловина; горлышко	'
'口	[kǒu]	 устье	'
'口	[kǒu]	 порт; гавань	'
'口	[kǒu]	 тк. в соч. вход; выход	'
'口	[kǒu]	 лезвие	'
'口	[kǒu]	 глоток; затяжка	'
'口	[kǒu]	 устно; устный	'
'口	[kǒu]	 сч. сл. для членов семьи	'
'口不照心	[kǒu bùzhào xīn]	см. 	'
'口令	[kǒulìng]	 команда (устная)	'
'口令	[kǒulìng]	 пароль	'
'口供	[kǒugòng]	юр. (устные) показания	'
'口口声声	[kǒukou shēngshēng]	обр. неустанно [без устали] твердить	'
'口号	[kǒuhào]	лозунг (устный)	'
'口吃	[kǒuchī]	заикаться; заикание	'
'口味	[kǒuwèi]	прям., перен. вкус	'
'口哨儿	[kǒushàor]	свист	'
'口头	[kǒutóu]	 словесный; устный	'
'口头	[kǒutóu]	 см. 	'
'口头禅	[kǒutóuchán]	излюбленное словечко; присказка	'
'口子	[kǒuzi]	 горловина; проход (в горах)	'
'口子	[kǒuzi]	 прорыв; пробоина	'
'口子	[kǒuzi]	 дыра; отверстие; рана	'
'口实	[kǒushí]	повод, предлог	'
'口密腹剑	[kǒumì fùjiàn]	обр. мягко стелет, да ж	'
'口岸	[kǒu’àn]	 торговый порт	'
'口岸	[kǒu’àn]	 пограничный пропускной пункт	'
'口径	[kǒujìng]	диаметр; калибр	'
'口才	[kǒucái]	дар речи; красноречие	'
'口是心非	[kǒu shì xīn fēi]	думать одно, а говорить другое; слова расходятся с делами; двуличный	'
'口服	[kǒufú]	 мед. принимать внутрь	'
'口服	[kǒufú]	 согласиться [смириться] на словах	'
'口气	[kǒuqì]	тон (речи)	'
'口水	[kǒushuǐ]	слюна	'
'口琴	[kǒuqín]	губная гармошка	'
'口粮	[kǒuliáng]	па	'
'口红	[kǒuhóng]	губная помада	'
'口罩	[kǒuzhào]	марлевая повязка от пыли (на нос и рот)	'
'口腔	[kǒuqiāng]	полость рта	'
'口臭	[kǒuchòu]	запах изо рта	'
'口舌	[kǒushé]	 спор; размолвка	'
'口舌	[kǒushé]	 разговоры; слова; уговоры	'
'口若悬河	[kǒu ruò xuánhé]	обр. язык хорошо подвешен	'
'口袋	[kǒudài]	карман	'
'口角	[kǒujué]	перебранка; ссора; ссориться	'
'口译	[kǒuyì]	устный перевод	'
'口语	[kǒuyǔ]	 разговорный язык	'
'口语	[kǒuyǔ]	 устная речь	'
'口述	[kǒushù]	устно излагать; рассказывать	'
'口音	[kǒuyīn]	произношение; акцент; выговор	'
'口香糖	[kǒuxiāngtáng]	жевательная резинка	'
'古	[gǔ]	 древний; древние времена; древность	'
'古	[gǔ]	 старинный; античный	'
'古	[gǔ]	 сокр. Куба	'
'古为今用	[gǔ wéi jīn yòng]	старое ставить на службу новому; использовать наследие прошлого в интересах настоящего	'
'古今中外	[gǔ jīn zhōng wài]	обр. во все времена, в Китае и заграницей; всегда и везде	'
'古代	[gǔdài]	древняя эпоха; древность; древний; в древности	'
'古兰经	[gǔlánjīng]	рел. Коран	'
'古典	[gǔdiǎn]	классика; классический	'
'古巴	[gǔbā]	Куба	'
'古巴人	[gǔbārén]	кубинец	'
'古往今来	[gǔwǎng jīnlái]	во все времена; испокон веков	'
'古怪	[gǔguài]	чудной, чудаковатый; странный	'
'古文	[gǔwén]	 древние письмена [иероглифы]	'
'古文	[gǔwén]	 гувэнь (литература на древнекитайском языке)	'
'古板	[gǔbǎn]	косный; консервативный	'
'古玩	[gǔwán]	антикварная вещь; раритет	'
'古老	[gǔlǎo]	старинный; древний	'
'古色古香	[gǔsè gǔxiāng]	обр. в старинном [классическом] стиле; веять глубокой стариной	'
'古董	[gǔdǒng]	 антикварная [музейная] вещь	'
'古董	[gǔdǒng]	 старозаветный человек	'
'古迹	[gǔjī]	памятники старины; исторические памятники	'
'句	[jù]	 грам. предложение; фраза	'
'句	[jù]	 сч. сл. для фраз, слов	'
'句号	[jùhào]	точка	'
'句子	[jùzi]	предложение; фраза	'
'句法	[jùfá]	грам. синтаксис	'
'另	[lìng]	другой, иной; отдельно; обособленно	'
'另外	[lìngwài]	 кроме того, сверх того	'
'另外	[lìngwài]	 другой, иной	'
'另眼相看	[lìngyǎn xiāngkàn]	обр.	'
'另眼相看	[lìngyǎn xiāngkàn]	 смотреть другими глазами	'
'另眼相看	[lìngyǎn xiāngkàn]	 ценить очень высоко; выделять (среди других)	'
'另行	[lìngxíng]	особо; отдельно	'
'另起炉灶	[lìngqǐ lúzào]	обр.	'
'另起炉灶	[lìngqǐ lúzào]	 начинать вс	'
'另起炉灶	[lìngqǐ lúzào]	 искать иные пути	'
'叨	[dāo]	тк. в соч.	'
'叨唠	[dāolao]	см. 	'
'叩	[kòu]	 стучать	'
'叩	[kòu]	 тк. в соч. кланяться	'
'叩	[kòu]	 тк. в соч. спрашивать	'
'叩击	[kòujī]	стучать; постукивать; простукивать (что-либо)	'
'叩头	[kòutóu]	кланяться в ноги, класть земные поклоны	'
'只	[zhī]	I	'
'只不过	[zhǐ bùguò]	всего лишь; всего-навсего	'
'只好	[zhǐhǎo]	см. 	'
'只得	[zhǐdé]	оста	'
'只是	[zhǐshì]	 только лишь; всего лишь	'
'只是	[zhǐshì]	 но; да (только)	'
'只有	[zhǐyǒu]	только (лишь)	'
'只管	[zhǐguǎn]	знай себе; только	'
'只要	[zhǐyào]	 если только; стоит лишь	'
'只要	[zhǐyào]	 нужно лишь; надо только	'
'只要功夫深, 铁杵磨成针	[zhǐyào gōngfu shēn, tiěchǔ móchéng zhēn]	обр. терпение и труд вс	'
'只身	[zhīshēn]	в одиночку; один	'
'只顾	[zhǐgù]	только и знать, что...; только и думать о том, чтобы...	'
'叫	[jiào]	= 	'
'叫	[jiào]	 кричать; крик	'
'叫	[jiào]	 звать; подзывать; вызывать	'
'叫	[jiào]	 звать(ся), называть(ся)	'
'叫	[jiào]	 заказать (напр., обед)	'
'叫	[jiào]	 заставлять, велеть	'
'叫	[jiào]	 служ. сл. побуждать, заставлять	'
'叫	[jiào]	 служит для выражения пассива	'
'叫作	[jiàozuò]	звать(ся); называть(ся)	'
'叫卖	[jiàomài]	продавать с рук	'
'叫唤	[jiàohuan]	 кричать (напр., от боли)	'
'叫唤	[jiàohuan]	 кричать (о животных); петь (о птицах)	'
'叫喊	[jiàohǎn]	кричать; крик	'
'叫嚣	[jiàoxiāo]	перен. шуметь; поднять шумиху; кричать; шуметь	'
'叫嚷	[jiàorǎng]	 кричать; крик	'
'叫嚷	[jiàorǎng]	 шуметь; поднять шумиху	'
'叫好	[jiàohǎo]	кричать "браво!"	'
'叫花子	[jiàohuāzi]	нищий, попрошайка	'
'叫苦	[jiàokǔ]	жаловаться на жизнь; ныть	'
'召	[zhào]	тк. в соч.	'
'召唤	[zhàohuàn]	призывать; звать	'
'召回	[zhàohuí]	отзывать	'
'召开	[zhàokāi]	созвать (напр., конференцию)	'
'召见	[zhàojiàn]	 вызвать (напр., подчин	'
'召见	[zhàojiàn]	 дать аудиенцию; пригласить (напр., посла)	'
'召集	[zhàojí]	собрать; созвать	'
'叭	[bā]	звукоподр. хрусту, треску, хлопанью; хлопнуть; треснуть	'
'叮	[dīng]	 укусить; укус (насекомого)	'
'叮	[dīng]	 упрашивать; переспрашивать	'
'叮嘱	[dīngzhǔ]	настойчиво просить; давать наказ; наставлять	'
'叮宁	[dīngníng]	см. 	'
'可	[kě]	 можно; мочь; разрешается	'
'可	[kě]	 а, но, однако	'
'可	[kě]	 достойный; стоить того, чтобы; также словообразовательный элемент с тем же значением	'
'可	[kě]	 действительно, поистине	'
'可不是!	[kěbushì]	а то как же!, конечно!	'
'可乘之机	[kěchéngzhī jī]	удобный случай; благоприятная возможность	'
'可以	[kěyǐ]	 мочь; можно	'
'可以	[kěyǐ]	 можно (разрешается)	'
'可以	[kěyǐ]	 сносно; сойд	'
'可卡因	[kěkǎyīn]	фарм. кокаин	'
'可取	[kěqǔ]	 приемлемый, пригодный	'
'可取	[kěqǔ]	 положительный; достойный	'
'可口	[kěkǒu]	вкусный; по вкусу	'
'可口可乐	[kěkǒu kělè]	кока-кола	'
'可可	[kěkě]	какао	'
'可喜	[kěxǐ]	радостный; отрадный	'
'可塑性	[kěsùxìng]	пластичность; пластичный (также перен.)	'
'可巧	[kěqiǎo]	кстати, к счастью; как раз	'
'可怕	[kěpà]	страшный, ужасный, страшно	'
'可怜	[kělián]	 жалкий; ничтожный	'
'可怜	[kělián]	 жалеть; сжалиться	'
'可怜虫	[kěliánchóng]	жалкая тварь; червь (о человеке)	'
'可恶	[kěwù]	омерзительный, гадкий, отвратительный	'
'可悲	[kěbēi]	печальный; прискорбный	'
'可惜	[kěxī]	к сожалению; жаль; достойный сожаления	'
'可是	[kěshì]	а, но, однако; впрочем	'
'可望而不可即	[kě wàng ér bùkě jí]	обр. видит око, да зуб нейм	'
'可歌可泣	[kěgē kěqì]	обр. достойный прославления; героический	'
'可比	[kěbǐ]	сравнимый; сопоставимый	'
'可爱	[kě’ài]	славный; милый; очаровательный	'
'可疑	[kěyí]	подозрительный; сомнительный; вызывать подозрение	'
'可笑	[kěxiào]	смешной; смехотворный	'
'可耻	[kěchǐ]	позорный, постыдный	'
'可能	[kěnéng]	 возможно; возможный; возможность	'
'可能	[kěnéng]	 вероятно, может быть	'
'可能性	[kěnéngxìng]	возможность	'
'可行	[kěxíng]	осуществимый, выполнимый; выйдет, пойд	'
'可见	[kějiàn]	 видимый; виднеться	'
'可见	[kějiàn]	 видно; стало быть; выходит	'
'可见度	[kějiàndù]	физ. видимость	'
'可观	[kěguān]	 стоит посмотреть	'
'可观	[kěguān]	 значительный; внушительный	'
'可贵	[kěguì]	перен. ценный	'
'可鄙	[kěbǐ]	подлый, мерзкий, гнусный	'
'可靠	[kěkào]	 над	'
'可靠	[kěkào]	 достоверный	'
'台	[tái]	= 	'
'台	[tái]	 башня; вышка	'
'台	[tái]	 сцена, арена, эстрада; трибуна	'
'台	[tái]	 выйти на сцену [трибуну] 	'
'台	[tái]	 прийти к власти	'
'台	[tái]	 тех. стенд; пульт	'
'台	[tái]	 прилавок; подоконник; стол; настольный	'
'台	[tái]	 сч. сл. для машин	'
'台	[tái]	 сокр. Тайвань	'
'台北	[táiběi]	Тайбэй (город)	'
'台布	[táibù]	скатерть	'
'台拉维夫	[táilāwéifū]	Тель-Авив (город)	'
'台湾	[tàiwān]	Тайвань	'
'台灯	[táidēng]	настольная лампа	'
'台球	[táiqiú]	 бильярд	'
'台球	[táiqiú]	 бильярдный шар	'
'台词	[táicí]	текст роли	'
'台阶	[táijiē]	 лестница; ступени лестницы; перен. ступень	'
'台阶	[táijiē]	 крыльцо	'
'台风	[táifēng]	тайфун	'
'叱	[chì]	книжн.	'
'叱呵	[chìhē]	(грубо) бранить; накричать на кого-либо	'
'叱喝	[chìhè]	см. 	'
'叱责	[chìzé]	порицать; выговаривать	'
'叱骂	[chìmà]	бранить; поносить; распекать	'
'史	[shǐ]	 история	'
'史	[shǐ]	 тк. в соч. историограф; летописец	'
'史册	[shǐcè]	анналы; летопись; история	'
'史前	[shǐqián]	доисторический; доисторические времена	'
'史学	[shǐxué]	история (наука)	'
'史料	[shǐliào]	исторические материалы [данные]	'
'史无先例	[shǐ wú qiánlì]	беспрецедентный; небывалый в истории	'
'右	[yòu]	 правый	'
'右	[yòu]	 сокр. полит. правый; правые	'
'右倾	[yòuqīng]	полит. правый уклон; правоуклонистский; правый	'
'右派	[yòupài]	полит. правые; правый	'
'右翼	[yòuyì]	 воен. правый фланг	'
'右翼	[yòuyì]	 полит. правое крыло (напр., партии); правый	'
'右翼	[yòuyì]	 спорт правый край	'
'右边	[yòubian]	правая сторона; справа; правый	'
'右面	[yòumiàn]	см. 	'
'叵	[pǒ]	книжн.	'
'叵测	[pǒcè]	невозможно предвидеть; непредсказуемый	'
'叶	[yè]	= 	'
'叶	[yè]	 лист; листва	'
'叶	[yè]	 тех. пластинка	'
'叶	[yè]	 страница	'
'叶	[yè]	 тк. в соч. период; эпоха	'
'叶子	[yèzi]	лист; листва	'
'叶尼塞河	[yènísàihé]	Енисей (река)	'
'叶绿素	[yèlǜsù]	хлорофилл	'
'号	[háo]	I	'
'号	[háo]	 завывать; выть	'
'号	[háo]	 громко плакать, реветь	'
'号	[háo]	 название; прозвище	'
'号	[háo]	 магазин, лавка	'
'号	[háo]	 знак	'
'号	[háo]	 номер; размер (напр., обуви)	'
'号	[háo]	 число (месяца)	'
'号	[háo]	 нумеровать	'
'号	[háo]	 труба, горн	'
'号令	[hàolìng]	команда, (устный) приказ	'
'号叫	[háojiào]	вопить; поднять вой; вопль	'
'号召	[hàozhào]	призывать к чему-либо; призыв	'
'号哭	[háokū]	рыдать; реветь	'
'号外	[hàowài]	экстренный выпуск (газеты)	'
'号手	[hàoshǒu]	горнист; трубач	'
'号码	[hàomǎ]	номер	'
'号称	[hàochēng]	именоваться, носить название; под названием	'
'号角	[hàojiǎo]	муз. горн; рог	'
'司	[sī]	 тк. в соч. управлять; ведать	'
'司	[sī]	 отдел; управление	'
'司令	[sīlìng]	командующий	'
'司令部	[sīlìngbù]	штаб	'
'司务长	[sīwùzhǎng]	воен. старшина	'
'司机	[sījī]	машинист (поезда); шоф	'
'司法	[sīfǎ]	юстиция; правосудие	'
'司空见惯	[sīkōng jiànguàn]	обр. не видеть ничего необычного в ч	'
'司长	[sīzhǎng]	начальник отдела; заведущий отделом	'
'叹	[tàn]	= 	'
'叹	[tàn]	 вздыхать	'
'叹	[tàn]	 тк. в соч. восхищаться; восторгаться	'
'叹号	[tànhào]	восклицательный знак	'
'叹息	[tànxī]	см. 	'
'叹气	[tànqì]	вздыхать; охать	'
'叹词	[tàncí]	грам. междометие	'
'叹赏	[tànshǎng]	восхищаться, восторгаться; хвалить	'
'叼	[diāo]	держать во рту [в зубах] (напр., сигарету); держать в клюве	'
'叽	[jī]	= 	'
'叽叽喳喳	[jīji zhāzhā]	звукоподр. щебетать; щебет	'
'叽咕	[jīgu]	 шушукать(ся); шептать(ся)	'
'叽咕	[jīgu]	 втихомолку ворчать [роптать]	'
'吁	[xū]	I	'
'吁	[xū]	 книжн. вздыхать	'
'吁	[xū]	 межд. ах; ох	'
'吁吁	[xūxū]	звукоподр. дыханию	'
'吃	[chī]	 есть, кушать; принимать внутрь	'
'吃	[chī]	 питаться, столоваться	'
'吃	[chī]	 жить (за сч	'
'吃	[chī]	 подвергаться; переносить, терпеть	'
'吃	[chī]	 выдержать; вынести	'
'吃	[chī]	 впитывать; поглощать	'
'吃一堑, 长一智	[chī yīqiàn zhǎng yīzhì]	обр. учиться на ошибках (прошлого)	'
'吃不上	[chībushàng]	 нечего есть; нет еды	'
'吃不上	[chībushàng]	 не успеть (напр., к обеду) и остаться голодным	'
'吃不下	[chībuxià]	не в состоянии есть; нет аппетита	'
'吃不了	[chībuliǎo]	 не в состоянии съесть (слишком много еды)	'
'吃不了	[chībuliǎo]	 не в состоянии справиться (напр., с полученным заданием и т.п.)	'
'吃不开	[chībukāi]	обр. быть непопулярным; не нравиться; быть не в поч	'
'吃不来	[chībulái]	не употреблять, не есть (о каком-либо виде пищи)	'
'吃不消	[chībuxiāo]	не в состоянии вынести; нет мочи; не справиться с чем-либо	'
'吃亏	[chīkuī]	понести ущерб, оказаться в убытке	'
'吃偏食	[chī piānshí]	обр. пользоваться привилегиями	'
'吃力	[chīlì]	трудный; тяж	'
'吃劲	[chījìn]	см. 	'
'吃午饭	[chī wǔfàn]	обедать	'
'吃喝玩乐	[chī hē wán lè]	проводить время в кутежах и развлечениях	'
'吃大锅饭	[chī dàguōfàn]	обр. "есть из общего котла"; уравниловка	'
'吃奶	[chīnǎi]	грудное кормление (младенца)	'
'吃干饭	[chī gānfàn]	получать зарплату, не работая	'
'吃得开	[chīdekāi]	пользоваться популярностью	'
'吃得消	[chīdexiāo]	справиться с чем-либо; выдержать, вынести	'
'吃惊	[chījīng]	испугаться; перепугаться	'
'吃斋	[chīzhāi]	соблюдать пост	'
'吃早饭	[chī zǎofàn]	завтракать	'
'吃晚饭	[chī wǎnfàn]	ужинать	'
'吃水	[chīshuǐ]	 впитывать воду [влагу]	'
'吃水	[chīshuǐ]	 осадка (судна)	'
'吃白饭	[chī báifàn]	 есть один рис (без приправ)	'
'吃白饭	[chī báifàn]	 дармоедничать	'
'吃穿	[chīchuān]	сокр. пища и одежда	'
'吃素	[chīsù]	вегетарианство	'
'吃紧	[chījǐn]	 срочный, неотложный	'
'吃紧	[chījǐn]	 напряж	'
'吃老本	[chī lǎoběn]	обр. жить за сч	'
'吃苦头	[chī kǔtou]	переносить [терпеть] невзгоды	'
'吃苦耐劳	[chīkǔ nàiláo]	обр. трудиться в поте лица; быть выносливым и трудолюбивым	'
'吃请	[chīqǐng]	принимать приглашение на званый обед (одна из форм взятки)	'
'吃醋	[chīcù]	ревновать; ревность	'
'吃闭门羹	[chī bìméngēng]	обр. получить от ворот поворот	'
'吃闲饭	[chī xiánfàn]	дармоедничать, тунеядствовать	'
'吃食	[chīshi]	еда, пища	'
'吃饭	[chīfàn]	 есть, кушать; питаться	'
'吃饭	[chīfàn]	 существовать, жить	'
'吃饱	[chībǎo]	наесться (досыта)	'
'吃香	[chīxiāng]	пользоваться популярностью [успехом]	'
'各	[gè]	 каждый; всякий; отдельный	'
'各	[gè]	 все; различный	'
'各个	[gègè]	 все; каждый; всякий	'
'各个	[gègè]	 по одному; поодиночке	'
'各人自扫门前雪	[gèrén zì sǎo ménqián xuě]	обр. каждый заботится только о своих личных интересах; моя хата с краю	'
'各位	[gèwèi]	господа!; товарищи! (при обращении)	'
'各别	[gèbié]	 разный; различный	'
'各别	[gèbié]	 чудной; со странностями	'
'各司其职	[gèsī qízhí]	каждый занят своим делом; каждый выполняет свои функции	'
'各处	[gèchù]	повсюду; везде; повсеместно	'
'各尽所能, 按劳分配	[gè jìn suǒnéng, ànláo fēnpèi]	от каждого - по способностям, каждому - по труду	'
'各式各样	[gèshì gèyàng]	всевозможный; самый разнообразный	'
'各得其所	[gè dé qí suǒ]	всяк на сво	'
'各抒己见	[gèshū jǐjiàn]	каждый излагает свою точку зрения; каждый высказывает сво	'
'各方面	[gèfāngmiàn]	со всех сторон; во всех отношениях; всесторонний	'
'各有所好	[gèyǒu suǒhào]	обр. о вкусах не спорят	'
'各有所长	[gèyǒu suǒcháng]	обр. у каждого есть свои преимущества; у каждого есть свои положительные стороны	'
'各界	[gèjiè]	общественность	'
'各种	[gèzhǒng]	разного рода; разнообразный; различный	'
'各管各	[gè guǎn gè]	каждый занят своим; каждый сам по себе	'
'各级	[gèjí]	всех ступеней; всех уровней; на всех уровнях	'
'各自	[gèzì]	каждый сам (по себе); каждый в отдельности	'
'各自为政	[gèzì wéizhèng]	обр. каждый сам себе хозяин; каждый делает то, что ему вздумается; каждый сам по себе	'
'各行其是	[gèxíng qíshì]	обр. каждый поступает так, как он считает нужным	'
'吆	[yāo]	- 	'
'吆喝	[yāohe]	кричать; выкрикивать; позвать (громким голосом)	'
'合	[hé]	 закрывать	'
'合	[hé]	 соединять(ся); объединять(ся); сообща; совместный	'
'合	[hé]	 соответствовать; подходить	'
'合	[hé]	 соответствовать; равняться	'
'合	[hé]	 весь; целиком	'
'合	[hé]	 всего; итого	'
'合不来	[hébulái]	не ужиться; не сойтись характерами	'
'合乎	[héhū]	соответствовать; отвечать чему-либо	'
'合伙	[héhuǒ]	 см. 	'
'合伙	[héhuǒ]	 за компанию; в сговоре	'
'合作	[hézuò]	сотрудничать; сотрудничество, кооперация	'
'合作社	[hézuòshè]	кооператив	'
'合力	[hélì]	совместными усилиями; объединять усилия	'
'合同	[hétóng]	контракт, соглашение; договор	'
'合唱团	[héchàngtuán]	хор; хоровой ансамбль	'
'合并	[hébìng]	объединить; слить; слияние	'
'合影	[héyǐng]	 сняться [сфотографироваться] вместе	'
'合影	[héyǐng]	 групповой снимок	'
'合得来	[hédelái]	ужиться; сойтись характерами	'
'合情合理	[héqíng hélǐ]	правильно и справедливо; разумно; благоразумно	'
'合意	[héyì]	по душе; нравиться	'
'合成	[héchéng]	 составлять; слагаться из чего-либо	'
'合成	[héchéng]	 синтетический	'
'合拍	[hépāi]	 в такт	'
'合拍	[hépāi]	 соответствовать	'
'合格	[hégé]	соответствовать стандарту [норме]; отвечать требованиям	'
'合法	[héfǎ]	законный; легальный	'
'合理	[hélǐ]	рациональный; разумный; справедливый	'
'合算	[hésuàn]	есть расч	'
'合股	[hégǔ]	на паях с кем-либо; в компании с кем-либо	'
'合肥市	[héféishì]	Хэфэй (город)	'
'合营	[héyíng]	на паевых началах; смешанный	'
'合计	[héjì]	I	'
'合计	[héjì]	 обдумать; взвесить	'
'合计	[héjì]	 советоваться; обсуждать	'
'合订本	[hédìngběn]	подшивка (напр., газеты)	'
'合谋	[hémóu]	соучастие; пособничать	'
'合资	[hézī]	на паях	'
'合身	[héshēn]	быть по фигуре, подходить, впору (об одежде)	'
'合适	[héshì]	подходить; подходящий; в самый раз	'
'合金	[héjīn]	мет. сплав	'
'吉	[jí]	тк. в соч.	'
'吉他	[jítā]	гитара	'
'吉兆	[jízhào]	счастливое [доброе] предзнаменование	'
'吉利	[jílì]	счастье; удача; счастливый; удачливый	'
'吉卜赛人	[jíbǔsàirén]	цыган	'
'吉尔吉斯人	[jī’ěrjísīrén]	киргиз	'
'吉尔吉斯坦	[jí’ěrjísītán]	Кыргызстан	'
'吉布提	[jíbùtí]	Джибути (государство, город)	'
'吉普车	[jípǔchē]	джип	'
'吉林省	[jílínshěng]	Цзилинь (провинция)	'
'吉祥	[jíxiáng]	счастье; счастливый	'
'吉隆坡	[jílóngpō]	Куала-Лумпур (город)	'
'吊	[diào]	= 	'
'吊	[diào]	 висеть; вешать(ся); подвесной	'
'吊	[diào]	 спускать [поднимать] на вер	'
'吊	[diào]	 подшивать (напр., подкладку)	'
'吊	[diào]	 тк. в соч. выразить соболезнование; почтить память	'
'吊丧	[diàosāng]	почтить память покойного; отдать последний долг	'
'吊儿郎当	[diào’erlángdāng]	бить баклуши; безалаберный; нерадивый; спустя рукава	'
'吊唁	[diàoyàn]	почтить память умершего и выразить соболезнование родственникам	'
'吊床	[diàochuáng]	гамак; подвесная койка	'
'吊灯	[diàodēng]	висячая лампа; люстра	'
'吊环	[diàohuán]	спорт	'
'吊环	[diàohuán]	 кольца	'
'吊环	[diàohuán]	 упражнения на кольцах	'
'吊车	[diàochē]	подъ	'
'吊销	[diàoxiāo]	аннулировать; изъять (напр., лицензию)	'
'吋	[cùn, yīngcùn]	= 	'
'同	[tóng]	I	'
'同	[tóng]	 одинаковый, тождественный; совпадать; быть общим	'
'同	[tóng]	 вместе, сообща	'
'同	[tóng]	 с; вместе с; и	'
'同一	[tóngyī]	одинаковый; единый	'
'同一性	[tóngyīxìng]	филос. тождество	'
'同上	[tóngshàng]	как сказано выше; смотри выше	'
'同乡	[tóngxiāng]	земляк	'
'同事	[tóngshì]	сослуживец, коллега	'
'同仇敌忾	[tóngchóu díkài]	обр. быть спаянными воедино ненавистью к общему врагу; выступать единым фронтом против общего врага	'
'同伙	[tónghuǒ]	 в компании; за компанию	'
'同伙	[tónghuǒ]	 компаньон	'
'同伴	[tóngbàn]	 компаньон	'
'同伴	[tóngbàn]	 спутник (жизни)	'
'同位素	[tóngwèisù]	хим. изотоп	'
'同化	[tónghuà]	ассимилировать; ассимиляция	'
'同名	[tóngmíng]	 одного [того же] названия	'
'同名	[tóngmíng]	 т	'
'同声	[tóngshēng]	в один голос; единодушно	'
'同声传译	[tóngshēng chuányì]	синхронный перевод	'
'同姓	[tóngxìng]	однофамилец	'
'同学	[tóngxué]	 соученик, однокашник	'
'同学	[tóngxué]	 учащийся; студент	'
'同居	[tóngjū]	 жить вместе [под одной крышей]	'
'同居	[tóngjū]	 сожительствовать; сожительство	'
'同岁	[tóngsuì]	одних лет; ровесник	'
'同工同酬	[tónggōng tóngchóu]	получать равную плату за равный труд	'
'同床异梦	[tóngchuáng yìmèng]	обр. в одном деле преследовать разные цели	'
'同归于尽	[tóng guī yú jìn]	обр. найти общий конец; вместе погибнуть	'
'同心协力	[tóngxīn xiélì]	обр. рука об руку; полное единодушие	'
'同心同德	[tóngxīn tóngdé]	обр. единодушие и моральное единство	'
'同志	[tóngzhì]	товарищ; единомышленник	'
'同性	[tóngxìng]	 одного пола	'
'同性	[tóngxìng]	 однородный	'
'同情	[tóngqíng]	сочувствовать; симпатизировать; сочувствие; симпатия	'
'同意	[tóngyì]	согласиться; одобрить; согласие	'
'同意词	[tóngyìcí]	грам. синоним	'
'同感	[tónggǎn]	испытывать те же чувства; быть охваченным теми же чувствами	'
'同时	[tóngshí]	 одновременно; в одно время	'
'同时	[tóngshí]	 в то же время; наряду с этим	'
'同样	[tóngyàng]	одинаковый, равный; равным образом, в равной степени	'
'同案犯	[tóng’ànfàn]	соучастник преступления	'
'同步	[tóngbù]	физ. синхронизация; синхронный	'
'同流合污	[tóngliú héwū]	обр. быть сообщником в грязном деле	'
'同温层	[tóngwēncéng]	стратосфера	'
'同班	[tóngbān]	 в одном классе; в одной группе; в одной смене	'
'同班	[tóngbān]	 одноклассник	'
'同甘共苦	[tónggǎn gòngkǔ]	обр. делить и горе и радость	'
'同病相怜	[tóngbìng xiānglián]	обр. сочувствовать друг другу; товарищи по несчастью легко находят общий язык	'
'同盟	[tóngméng]	союз; коалиция	'
'同盟国	[tóngméngguó]	союзники (по коалиции)	'
'同窗	[tóngchuāng]	 учиться в одной школе	'
'同窗	[tóngchuāng]	 соученик; школьный товарищ	'
'同等	[tóngděng]	равный; одинаковый; идентичный	'
'同胞	[tóngbāo]	 родные (от одних родителей)	'
'同胞	[tóngbāo]	 соотечественники	'
'同行	[tóngháng]	I	'
'同行	[tóngháng]	 люди одной профессии	'
'同行	[tóngháng]	 коллега	'
'同谋	[tóngmóu]	 совместно замышлять; сообщничество	'
'同谋	[tóngmóu]	 сообщник; соучастник	'
'同路人	[tónglùrén]	попутчик	'
'同辈	[tóngbèi]	люди одного поколения	'
'同龄	[tónglíng]	родственик; сверстник	'
'名	[míng]	 имя; название; наименование	'
'名	[míng]	 известный, знаменитый; известность, слава	'
'名	[míng]	 сокр. имя существительное	'
'名	[míng]	 сч. сл. для людей	'
'名	[míng]	 место	'
'名下	[míngxià]	на чей-либо сч	'
'名不副实	[míng bù fù shí]	обр. не отвечать действительному положению вещей; одно только название	'
